3901,28,6379,2012-05-17,2012-04-21
3902,28,6383,2012-05-23,2012-01-17
3903,28,6384,2012-05-24,2012-01-17
3904,28,6385,2012-05-25,2012-01-17
3905,28,6386,2012-05-28,2012-01-18
3906,28,6387,2012-05-29,2012-01-18
3907,28,6388,2012-05-30,2012-01-18
3908,28,6389,2012-05-31,2012-01-18
3909,28,6390,2012-06-01,2012-01-18
3910,28,6391,2012-06-04,2012-02-07
3911,28,6392,2012-06-05,2012-02-07
3912,28,6393,2012-06-06,2012-02-07
3913,28,6395,2012-06-08,2012-02-07
3914,28,6394,2012-06-07,2012-02-07
3915,28,6396,2012-06-11,2012-02-08
3916,28,6397,2012-06-12,2012-02-08
3917,28,6398,2012-06-13,2012-02-08
3918,28,6400,2012-06-15,2012-02-08
3919,28,6401,2012-06-18,2012-02-14
3920,28,6399,2012-06-14,2012-02-08
3921,28,6402,2012-06-19,2012-02-14
3922,28,6403,2012-06-20,2012-02-14
3923,28,6404,2012-06-21,2012-02-14
3924,28,6405,2012-06-22,2012-02-14
3925,28,6406,2012-06-25,2012-02-15
3926,28,6407,2012-06-26,2012-02-15
3927,28,6408,2012-06-27,2012-02-15
3929,28,6409,2012-06-28,2012-02-15
3930,28,6410,2012-06-29,2012-02-15
3932,28,6411,2012-07-02,2012-02-22
3933,28,6412,2012-07-03,2012-02-22
3935,28,6413,2012-07-04,2012-02-22
3937,28,6415,2012-07-06,2012-02-22
3938,28,6416,2012-07-09,2012-03-06
3939,28,6414,2012-07-05,2012-02-22
3942,28,6417,2012-07-10,2012-03-06
3944,28,6418,2012-07-11,2012-03-06
3945,28,6419,2012-07-12,2012-03-06
3946,28,6420,2012-07-13,2012-03-06
3948,28,6421,2012-07-16,2012-03-13
3950,28,6422,2012-07-17,2012-03-13
3953,28,6423,2012-07-18,2012-03-13
3956,28,6424,2012-07-19,2012-03-13
3957,28,6426,2012-07-23,2012-03-14
3958,28,6425,2012-07-20,2012-03-13
3959,28,6427,2012-07-24,2012-03-14
3961,28,6428,2012-07-25,2012-03-14
3963,28,6430,2012-07-27,2012-03-14
3964,28,6431,2012-07-30,2012-03-05
3965,28,6432,2012-07-31,2012-03-05
3966,28,6433,2012-08-01,2012-03-05
3967,28,6435,2012-08-03,2012-03-05
3968,28,6429,2012-07-26,2012-03-14
3969,28,6434,2012-08-02,2012-03-05
3971,29,6436,2012-09-17,2012-07-24
3972,29,6437,2012-09-18,2012-07-24
3973,29,6438,2012-09-19,2012-07-24
3974,29,6439,2012-09-20,2012-07-24
3975,29,6440,2012-09-21,2012-07-24
3976,29,6441,2012-09-24,2012-07-25
3977,29,6442,2012-09-25,2012-07-25
3978,29,6443,2012-09-26,2012-07-25
3979,29,6444,2012-09-27,2012-07-25
3980,29,6445,2012-09-28,2012-07-25
3981,29,6446,2012-10-01,2012-07-31
3982,29,6447,2012-10-02,2012-07-31
3983,29,6448,2012-10-03,2012-07-31
3984,29,6449,2012-10-04,2012-07-31
3985,29,6450,2012-10-05,2012-07-31
3986,29,6451,2012-10-08,2012-08-01
3987,29,6452,2012-10-09,2012-08-01
3988,29,6453,2012-10-10,2012-08-01
3989,29,6455,2012-10-12,2012-08-01
3990,29,6456,2012-10-15,2012-08-07
3991,29,6457,2012-10-16,2012-08-07
3992,29,6458,2012-10-17,2012-08-07
3993,29,6454,2012-10-11,2012-08-01
3994,29,6459,2012-10-18,2012-08-07
3995,29,6460,2012-10-19,2012-08-07
3996,29,6461,2012-10-22,2012-08-08
3997,29,6462,2012-10-23,2012-08-08
3998,29,6463,2012-10-24,2012-08-08
3999,29,6464,2012-10-25,2012-08-08
4000,29,6465,2012-10-26,2012-08-08
4001,29,6466,2012-10-29,2012-08-21
4002,29,6467,2012-10-30,2012-08-21
4003,29,6468,2012-10-31,2012-08-21
4004,29,6469,2012-11-01,2012-08-21
4005,29,6470,2012-11-02,2012-08-21
4006,29,6471,2012-11-05,2012-08-22
4007,29,6472,2012-11-06,2012-08-22
4008,29,6473,2012-11-07,2012-10-01
4009,29,6475,2012-11-09,2012-10-01
4010,29,6474,2012-11-08,2012-10-01
4011,29,6477,2012-11-13,2012-10-01
4012,29,6476,2012-11-12,2012-10-01
4013,29,6478,2012-11-14,2012-10-02
4014,29,6480,2012-11-16,2012-10-02
4015,29,6479,2012-11-15,2012-10-02
4016,29,6481,2012-11-19,2012-10-02
4017,29,6482,2012-11-20,2012-10-02
4018,29,6483,2012-11-21,2012-08-22
4019,29,6484,2012-11-22,2012-08-22
4020,29,6485,2012-11-23,2012-08-22
4021,29,6486,2012-11-26,2012-08-28
4022,29,6487,2012-11-27,2012-08-28
4023,29,6488,2012-11-28,2012-08-28
4024,29,6489,2012-11-29,2012-08-28
4025,29,6490,2012-11-30,2012-08-28
4026,29,6491,2012-12-03,2012-08-29
4027,29,6492,2012-12-04,2012-08-29
4028,29,6493,2012-12-05,2012-08-29
4029,29,6494,2012-12-06,2012-08-29
4030,29,6495,2012-12-07,2012-08-29
4031,29,6496,2012-12-10,2012-09-04
4032,29,6497,2012-12-11,2012-09-04
4033,29,6498,2012-12-12,2012-09-04
4034,29,6500,2012-12-14,2012-09-04
4035,29,6501,2012-12-17,2012-09-05
4036,29,6502,2012-12-18,2012-09-05
4037,29,6499,2012-12-13,2012-09-04
4038,29,6503,2012-12-19,2012-09-05
4039,29,6504,2012-12-20,2012-09-05
4040,29,6505,2012-12-21,2012-09-05
4041,29,6506,2012-12-24,2012-09-18
4042,29,6507,2012-12-25,2012-09-18
4043,29,6508,2012-12-26,2012-09-18
4044,29,6510,2012-12-28,2012-09-18
4045,29,6511,2012-12-31,2012-09-19
4046,29,6512,2013-01-01,2012-09-19
4047,29,6509,2012-12-27,2012-09-18
4048,29,6513,2013-01-02,2012-09-19
4049,29,6514,2013-01-03,2012-09-19
4050,29,6515,2013-01-04,2012-09-19
4051,29,6516,2013-01-07,2012-10-15
4052,29,6517,2013-01-08,2012-10-15
4053,29,6518,2013-01-09,2012-10-15
4054,29,6520,2013-01-11,2012-10-15
4055,29,6519,2013-01-10,2012-10-15
4056,29,6521,2013-01-14,2012-10-16
4057,29,6522,2013-01-15,2012-10-16
4058,29,6523,2013-01-16,2012-10-16
4059,29,6524,2013-01-17,2012-10-16
4060,29,6525,2013-01-18,2012-10-16
4061,29,6526,2013-01-21,2012-10-23
4062,29,6527,2013-01-22,2012-10-23
4063,29,6528,2013-01-23,2012-10-23
4064,29,6529,2013-01-24,2012-10-23
4065,29,6530,2013-01-25,2012-10-23
4066,29,6531,2013-01-28,2012-10-24
4067,29,6532,2013-01-29,2012-10-24
4068,29,6533,2013-01-30,2012-11-19
4069,29,6534,2013-01-31,2012-11-19
4070,29,6535,2013-02-01,2012-11-19
4071,29,6537,2013-02-05,2012-11-19
4072,29,6536,2013-02-04,2012-11-19
4073,29,6538,2013-02-06,2012-11-20
4074,29,6539,2013-02-07,2012-11-20
4075,29,6540,2013-02-08,2012-11-20
4076,29,6541,2013-02-11,2012-11-20
4077,29,6542,2013-02-12,2012-11-20
4078,29,6543,2013-02-13,2013-01-15
4079,29,6544,2013-02-14,2013-01-15
4081,29,6545,2013-02-15,2013-01-15
4082,29,6546,2013-02-18,2013-01-15
4084,29,6547,2013-02-19,2013-01-15
4086,29,6548,2013-02-20,2013-01-16
4087,29,6549,2013-02-21,2013-01-16
4088,29,6550,2013-02-22,2013-01-16
4090,29,6551,2013-02-25,2013-01-16
4092,29,6552,2013-02-26,2013-01-16
4093,29,6553,2013-02-27,2012-10-24
4095,29,6554,2013-02-28,2012-10-24
4096,29,6555,2013-03-01,2012-10-24
4098,29,6556,2013-03-04,2012-10-29
4100,29,6557,2013-03-05,2012-10-29
4101,29,6558,2013-03-06,2012-10-29
4104,29,6559,2013-03-07,2012-10-29
4105,29,6560,2013-03-08,2012-10-29
4106,29,6561,2013-03-11,2012-10-30
4108,29,6562,2013-03-12,2012-10-30
4110,29,6563,2013-03-13,2012-10-30
4112,29,6564,2013-03-14,2012-10-30
4113,29,6565,2013-03-15,2012-10-30
4114,29,6566,2013-03-18,2012-11-13
4116,29,6567,2013-03-19,2012-11-13
4118,29,6568,2013-03-20,2012-11-13
4121,29,6569,2013-03-21,2012-11-13
4122,29,6570,2013-03-22,2012-11-13
4124,29,6572,2013-03-26,2012-11-14
4126,29,6571,2013-03-25,2012-11-14
4128,29,6573,2013-03-27,2012-11-14
4129,29,6574,2013-03-28,2012-11-14
4131,29,6575,2013-03-29,2012-11-14
4132,29,6576,2013-04-01,2012-11-27
4133,29,6577,2013-04-02,2012-11-27
4134,29,6578,2013-04-03,2012-11-27
4136,29,6580,2013-04-05,2012-11-27
4137,29,6579,2013-04-04,2012-11-27
4139,29,6581,2013-04-08,2012-11-28
4140,29,6582,2013-04-09,2012-11-28
4142,29,6584,2013-04-11,2012-11-28
4143,29,6583,2013-04-10,2012-11-28
4145,29,6585,2013-04-12,2012-11-28
4147,29,6586,2013-04-15,2012-12-04
4149,29,6587,2013-04-16,2012-12-04
4150,29,6588,2013-04-17,2012-12-04
4151,29,6589,2013-04-18,2012-12-04
4153,29,6590,2013-04-19,2012-12-04
4155,29,6591,2013-04-22,2012-12-05
4156,29,6592,2013-04-23,2012-12-05
4159,29,6593,2013-04-24,2012-12-05
4160,29,6594,2013-04-25,2012-12-05
4161,29,6595,2013-04-26,2012-12-05
4163,29,6596,2013-04-29,2013-01-08
4165,29,6597,2013-04-30,2013-01-08
4169,29,6598,2013-05-01,2013-01-08
4170,29,6599,2013-05-02,2013-01-08
4171,29,6600,2013-05-03,2013-01-08
4172,29,6601,2013-05-06,2013-04-08
4173,29,6602,2013-05-07,2013-04-08
4176,29,6603,2013-05-08,2013-04-08
4177,29,6604,2013-05-09,2013-04-08
4178,29,6605,2013-05-10,2013-04-08
4180,29,6606,2013-05-13,2013-04-09
4181,29,6607,2013-05-14,2013-04-09
4184,29,6608,2013-05-15,2013-04-09
4185,29,6609,2013-05-16,2013-04-09
4186,29,6610,2013-05-17,2013-04-09
4187,29,6611,2013-05-20,2013-01-09
4190,29,6612,2013-05-21,2013-01-09
4191,29,6613,2013-05-22,2013-01-09
4193,29,6614,2013-05-23,2013-01-09
4194,29,6615,2013-05-24,2013-01-09
4195,29,6617,2013-05-28,2013-01-29
4196,29,6616,2013-05-27,2013-01-29
4197,29,6618,2013-05-29,2013-01-29
4198,29,6619,2013-05-30,2013-01-29
4199,29,6620,2013-05-31,2013-01-29
4200,29,6621,2013-06-03,2013-01-30
4201,29,6622,2013-06-04,2013-01-30
4202,29,6623,2013-06-05,2013-01-30
4203,29,6624,2013-06-06,2013-01-30
4204,29,6625,2013-06-07,2013-01-30
4207,29,6627,2013-06-11,2013-02-05
4208,29,6626,2013-06-10,2013-02-05
4210,29,6628,2013-06-12,2013-02-05
4211,29,6629,2013-06-13,2013-02-05
4212,29,6630,2013-06-14,2013-02-05
4215,29,6631,2013-06-17,2013-02-12
4216,29,6632,2013-06-18,2013-02-12
4218,29,6633,2013-06-19,2013-02-12
4221,29,6634,2013-06-20,2013-02-12
4222,29,6635,2013-06-21,2013-02-12
4228,29,6636,2013-06-24,2013-02-13
4229,29,6637,2013-06-25,2013-02-13
4231,29,6638,2013-06-26,2013-02-13
4234,29,6639,2013-06-27,2013-02-13
4235,29,6640,2013-06-28,2013-02-13
4237,29,6641,2013-07-01,2013-03-27
4239,29,6642,2013-07-02,2013-03-27
4242,29,6643,2013-07-03,2013-03-27
4243,29,6644,2013-07-04,2013-03-27
4245,29,6645,2013-07-05,2013-03-27
4248,29,6646,2013-07-08,2013-03-28
4250,29,6648,2013-07-10,2013-03-28
4252,29,6647,2013-07-09,2013-03-28
4253,29,6649,2013-07-11,2013-03-28
4255,29,6650,2013-07-12,2013-03-28
4257,29,6651,2013-07-15,2013-04-15
4259,29,6652,2013-07-16,2013-04-15
4262,29,6653,2013-07-17,2013-04-15
4263,29,6654,2013-07-18,2013-04-15
4266,29,6655,2013-07-19,2013-04-15
4268,29,6656,2013-07-22,2013-04-16
4270,29,6657,2013-07-23,2013-04-16
4274,29,6658,2013-07-24,2013-04-16
4276,29,6660,2013-07-26,2013-04-16
4278,29,6661,2013-07-29,2013-02-04
4280,29,6662,2013-07-30,2013-02-04
4285,29,6663,2013-07-31,2013-02-04
4287,29,6665,2013-08-02,2013-02-04
4293,29,6659,2013-07-25,2013-04-16
4294,29,6664,2013-08-01,2013-02-04
4308,30,6666,2013-09-16,2013-08-20
4309,30,6667,2013-09-17,2013-08-20
4310,30,6668,2013-09-18,2013-08-20
4311,30,6670,2013-09-20,2013-08-20
4312,30,6669,2013-09-19,2013-08-20
4313,30,6671,2013-09-23,2013-08-21
4314,30,6672,2013-09-24,2013-08-21
4315,30,6673,2013-09-25,2013-08-21
4316,30,6674,2013-09-26,2013-08-21
4317,30,6675,2013-09-27,2013-08-21
4318,30,6676,2013-09-30,2013-08-27
4319,30,6677,2013-10-01,2013-08-27
4320,30,6680,2013-10-04,2013-08-27
4321,30,6682,2013-10-08,2013-08-28
4322,30,6678,2013-10-02,2013-08-27
4323,30,6679,2013-10-03,2013-08-27
4324,30,6685,2013-10-11,2013-08-28
4325,30,6683,2013-10-09,2013-08-28
4326,30,6686,2013-10-14,2013-09-10
4327,30,6684,2013-10-10,2013-08-28
4328,30,6687,2013-10-15,2013-09-10
4329,30,6688,2013-10-16,2013-09-10
4330,30,6689,2013-10-17,2013-09-10
4331,30,6690,2013-10-18,2013-09-10
4332,30,6691,2013-10-21,2013-09-11
4333,30,6692,2013-10-22,2013-09-11
4334,30,6681,2013-10-07,2013-08-28
4335,30,6693,2013-10-23,2013-09-11
4336,30,6694,2013-10-24,2013-09-11
4337,30,6695,2013-10-25,2013-09-11
4338,30,6696,2013-10-28,2013-09-16
4339,30,6697,2013-10-29,2013-09-16
4340,30,6698,2013-10-30,2013-09-16
4341,30,6699,2013-10-31,2013-09-16
4342,30,6700,2013-11-01,2013-09-16
4343,30,6701,2013-11-04,2013-09-17
4344,30,6702,2013-11-05,2013-09-17
4345,30,6703,2013-11-06,2013-09-17
4346,30,6704,2013-11-07,2013-09-17
4347,30,6705,2013-11-08,2013-09-17
4348,30,6706,2013-11-11,2013-10-22
4349,30,6707,2013-11-12,2013-10-22
4350,30,6708,2013-11-13,2013-10-22
4351,30,6709,2013-11-14,2013-10-22
4352,30,6710,2013-11-15,2013-10-22
4353,30,6711,2013-11-18,2013-10-23
4354,30,6712,2013-11-19,2013-10-23
4355,30,6713,2013-11-20,2013-10-23
4356,30,6714,2013-11-21,2013-10-23
4357,30,6715,2013-11-22,2013-10-23
4358,30,6716,2013-11-25,2013-09-24
4359,30,6717,2013-11-26,2013-09-24
4360,30,6718,2013-11-27,2013-09-24
4361,30,6719,2013-11-28,2013-09-24
4362,30,6720,2013-11-29,2013-09-24
4363,30,6721,2013-12-02,2013-09-25
4364,30,6722,2013-12-03,2013-09-25
4365,30,6723,2013-12-04,2013-09-25
4366,30,6724,2013-12-05,2013-09-25
4367,30,6725,2013-12-06,2013-09-25
4368,30,6726,2013-12-09,2013-09-30
4369,30,6727,2013-12-10,2013-09-30
4370,30,6728,2013-12-11,2013-09-30
4371,30,6729,2013-12-12,2013-09-30
4372,30,6730,2013-12-13,2013-09-30
4373,30,6731,2013-12-16,2013-10-01
4374,30,6733,2013-12-18,2013-10-01
4375,30,6732,2013-12-17,2013-10-01
4376,30,6734,2013-12-19,2013-10-01
4377,30,6735,2013-12-20,2013-10-01
4378,30,6736,2013-12-23,2013-10-08
4379,30,6738,2013-12-25,2013-10-08
4380,30,6737,2013-12-24,2013-10-08
4381,30,6740,2013-12-27,2013-10-08
4382,30,6739,2013-12-26,2013-10-08
4383,30,6741,2013-12-30,2013-10-09
4384,30,6742,2013-12-31,2013-10-09
4385,30,6743,2014-01-01,2013-10-09
4386,30,6744,2014-01-02,2013-10-09
4387,30,6746,2014-01-06,2013-11-05
4388,30,6745,2014-01-03,2013-10-09
4389,30,6747,2014-01-07,2013-11-05
4390,30,6748,2014-01-08,2013-11-05
4391,30,6750,2014-01-10,2013-11-05
4392,30,6749,2014-01-09,2013-11-05
4393,30,6752,2014-01-14,2013-11-06
4394,30,6751,2014-01-13,2013-11-06
4396,30,6753,2014-01-15,2013-11-06
4397,30,6754,2014-01-16,2013-11-06
4398,30,6755,2014-01-17,2013-11-06
4399,30,6757,2014-01-21,2013-11-12
4400,30,6756,2014-01-20,2013-11-12
4402,30,6758,2014-01-22,2013-11-12
4405,30,6759,2014-01-23,2013-11-12
4406,30,6760,2014-01-24,2013-11-12
4408,30,6762,2014-01-28,2013-11-13
4409,30,6761,2014-01-27,2013-11-13
4411,30,6763,2014-01-29,2013-11-13
4413,30,6764,2014-01-30,2013-11-13
4415,30,6765,2014-01-31,2013-11-13
4416,30,6766,2014-02-03,2013-12-17
4417,30,6767,2014-02-04,2013-12-17
4419,30,6768,2014-02-05,2013-12-17
4420,30,6769,2014-02-06,2013-12-17
4421,30,6770,2014-02-07,2013-12-17
4422,30,6771,2014-02-10,2014-01-07
4423,30,6772,2014-02-11,2014-01-07
4424,30,6773,2014-02-12,2014-01-07
4425,30,6774,2014-02-13,2014-01-07
4426,30,6775,2014-02-14,2014-01-07
4428,30,6776,2014-02-17,2014-01-08
4429,30,6777,2014-02-18,2014-01-08
4430,30,6778,2014-02-19,2014-01-08
4431,30,6779,2014-02-20,2014-01-08
4432,30,6780,2014-02-21,2014-01-08
4433,30,6781,2014-02-24,2013-11-19
4434,30,6782,2014-02-25,2013-11-19
4435,30,6783,2014-02-26,2013-11-19
4436,30,6784,2014-02-27,2013-11-19
4437,30,6785,2014-02-28,2013-11-19
4438,30,6786,2014-03-03,2014-01-21
4439,30,6787,2014-03-04,2014-01-21
4440,30,6788,2014-03-05,2014-01-21
4441,30,6789,2014-03-06,2014-01-21
4442,30,6790,2014-03-07,2014-01-21
4443,30,6791,2014-03-10,2013-11-20
4444,30,6792,2014-03-11,2013-11-20
4445,30,6793,2014-03-12,2013-11-20
4446,30,6794,2014-03-13,2013-11-20
4447,30,6795,2014-03-14,2013-11-20
4448,30,6796,2014-03-17,2013-12-03
4449,30,6797,2014-03-18,2013-12-03
4450,30,6798,2014-03-19,2013-12-03
4451,30,6800,2014-03-21,2013-12-03
4453,30,6801,2014-03-24,2013-12-04
4454,30,6802,2014-03-25,2013-12-04
4455,30,6799,2014-03-20,2013-12-03
4456,30,6803,2014-03-26,2013-12-04
4457,30,6805,2014-03-28,2013-12-04
4459,30,6804,2014-03-27,2013-12-04
4461,30,6807,2014-04-01,2014-01-22
4462,30,6806,2014-03-31,2014-01-22
4463,30,6808,2014-04-02,2014-01-22
4464,30,6810,2014-04-04,2014-01-22
4465,30,6809,2014-04-03,2014-01-22
4466,30,6812,2014-04-08,2013-12-18
4467,30,6813,2014-04-09,2013-12-18
4468,30,6811,2014-04-07,2013-12-18
4469,30,6814,2014-04-10,2013-12-18
4470,30,6815,2014-04-11,2013-12-18
4471,30,6816,2014-04-14,2014-01-14
4472,30,6817,2014-04-15,2014-01-14
4474,30,6818,2014-04-16,2014-01-14
4476,30,6820,2014-04-18,2014-01-14
4477,30,6819,2014-04-17,2014-01-14
4478,30,6821,2014-04-21,2014-01-15
4479,30,6822,2014-04-22,2014-01-15
4480,30,6823,2014-04-23,2014-01-15
4481,30,6825,2014-04-25,2014-01-15
4482,30,6824,2014-04-24,2014-01-15
4483,30,6826,2014-04-28,2014-02-04
4484,30,6827,2014-04-29,2014-02-04
4485,30,6828,2014-04-30,2014-02-04
4488,30,6830,2014-05-02,2014-02-04
4489,30,6829,2014-05-01,2014-02-04
4493,30,6832,2014-05-06,2014-04-16
4494,30,6831,2014-05-05,2014-04-16
4496,30,6833,2014-05-07,2014-04-16
4499,30,6834,2014-05-08,2014-04-16
4500,30,6835,2014-05-09,2014-04-16
4502,30,6837,2014-05-13,2014-04-17
4503,30,6836,2014-05-12,2014-04-17
4504,30,6838,2014-05-14,2014-04-17
4505,30,6839,2014-05-15,2014-04-17
4506,30,6840,2014-05-16,2014-04-17
4507,30,6841,2014-05-19,2014-02-05
4508,30,6842,2014-05-20,2014-02-05
4509,30,6843,2014-05-21,2014-02-05
4510,30,6844,2014-05-22,2014-02-05
4511,30,6845,2014-05-23,2014-02-05
4514,30,6846,2014-05-26,2014-02-11
4516,30,6847,2014-05-27,2014-02-11
4519,30,6848,2014-05-28,2014-02-11
4521,30,6849,2014-05-29,2014-02-11
4523,30,6850,2014-05-30,2014-02-11
4526,30,6852,2014-06-03,2014-02-12
4527,30,6851,2014-06-02,2014-02-12
4528,30,6853,2014-06-04,2014-02-12
4531,30,6854,2014-06-05,2014-02-12
4532,30,6855,2014-06-06,2014-02-12
4534,30,6857,2014-06-10,2014-02-18
4535,30,6856,2014-06-09,2014-02-18
4536,30,6858,2014-06-11,2014-02-18
4537,30,6859,2014-06-12,2014-02-18
4538,30,6860,2014-06-13,2014-02-18
4539,30,6861,2014-06-16,2014-02-19
4540,30,6863,2014-06-18,2014-02-19
4541,30,6864,2014-06-19,2014-02-19
4542,30,6865,2014-06-20,2014-02-19
4543,30,6866,2014-06-23,2014-03-11
4544,30,6862,2014-06-17,2014-02-19
4545,30,6868,2014-06-25,2014-03-11
4546,30,6869,2014-06-26,2014-03-11
4547,30,6870,2014-06-27,2014-03-11
4548,30,6871,2014-06-30,2014-03-12
4549,30,6873,2014-07-02,2014-03-12
4550,30,6867,2014-06-24,2014-03-11
4551,30,6875,2014-07-04,2014-03-12
4553,30,6874,2014-07-03,2014-03-12
4555,30,6876,2014-07-07,2014-03-18
4556,30,6872,2014-07-01,2014-03-12
4557,30,6877,2014-07-08,2014-03-18
4558,30,6878,2014-07-09,2014-03-18
4561,30,6880,2014-07-11,2014-03-18
4562,30,6879,2014-07-10,2014-03-18
4565,30,6881,2014-07-14,2014-03-19
4567,30,6883,2014-07-16,2014-03-19
4569,30,6885,2014-07-18,2014-03-19
4570,30,6884,2014-07-17,2014-03-19
4573,30,6887,2014-07-22,2014-03-04
4574,30,6886,2014-07-21,2014-03-04
4576,30,6888,2014-07-23,2014-03-04
4578,30,6889,2014-07-24,2014-03-04
4581,30,6882,2014-07-15,2014-03-19
4582,30,6890,2014-07-25,2014-03-04
4584,30,6891,2014-07-28,2014-03-05
4586,30,6892,2014-07-29,2014-03-05
4588,30,6893,2014-07-30,2014-03-05
4589,30,6894,2014-07-31,2014-03-05
4591,30,6895,2014-08-01,2014-03-05
4648,31,6896,2014-09-15,2014-07-15
4649,31,6898,2014-09-17,2014-07-15
4650,31,6897,2014-09-16,2014-07-15
4651,31,6899,2014-09-18,2014-07-15
4653,31,6900,2014-09-19,2014-07-15
4666,31,6901,2014-09-22,2014-07-16
4667,31,6902,2014-09-23,2014-07-16
4668,31,6903,2014-09-24,2014-07-16
4679,31,6905,2014-09-26,2014-07-16
4680,31,6904,2014-09-25,2014-07-16
4681,31,6908,2014-10-01,2014-07-29
4682,31,6909,2014-10-02,2014-07-29
4683,31,6906,2014-09-29,2014-07-29
4684,31,6907,2014-09-30,2014-07-29
4685,31,6910,2014-10-03,2014-07-29
4687,31,6913,2014-10-08,2014-07-30
4688,31,6914,2014-10-09,2014-07-30
4689,31,6911,2014-10-06,2014-07-30
4690,31,6912,2014-10-07,2014-07-30
4691,31,6915,2014-10-10,2014-07-30
4694,31,6916,2014-10-13,"0000-00-00"
4695,31,6917,2014-10-14,"0000-00-00"
4696,31,6918,2014-10-15,"0000-00-00"
4698,31,6920,2014-10-17,"0000-00-00"
4700,31,6921,2014-10-20,2014-08-06
4701,31,6922,2014-10-21,2014-08-06
4703,31,6923,2014-10-22,2014-08-06
4706,31,6919,2014-10-16,"0000-00-00"
4707,31,6924,2014-10-23,2014-08-06
4708,31,6925,2014-10-24,2014-08-06
4711,31,6926,2014-10-27,2014-08-12
4712,31,6927,2014-10-28,2014-08-12
4713,31,6928,2014-10-29,2014-08-12
4714,31,6929,2014-10-30,2014-08-12
4715,31,6930,2014-10-31,2014-08-12
4716,31,6931,2014-11-03,2014-08-13
4717,31,6932,2014-11-04,2014-08-13
4718,31,6933,2014-11-05,2014-08-13
4719,31,6935,2014-11-07,2014-08-13
4720,31,6936,2014-11-10,2014-09-30
4721,31,6937,2014-11-11,2014-09-30
4722,31,6938,2014-11-12,2014-09-30
4723,31,6934,2014-11-06,2014-08-13
4724,31,6939,2014-11-13,2014-09-30
4725,31,6940,2014-11-14,2014-09-30
4726,31,6941,2014-11-17,2014-10-01
4728,31,6942,2014-11-18,2014-10-01
4729,31,6943,2014-11-19,2014-10-01
4730,31,6944,2014-11-20,2014-10-01
4731,31,6945,2014-11-21,2014-10-01
4732,31,6946,2014-11-24,"0000-00-00"
4734,31,6947,2014-11-25,"0000-00-00"
4735,31,6948,2014-11-26,"0000-00-00"
4736,31,6949,2014-11-27,"0000-00-00"
4737,31,6950,2014-11-28,"0000-00-00"
4738,31,6951,2014-12-01,2014-10-07
4739,31,6952,2014-12-02,2014-10-07
4740,31,6953,2014-12-03,2014-10-07
4741,31,6954,2014-12-04,2014-10-07
4742,31,6955,2014-12-05,2014-10-07
4744,31,6956,2014-12-08,2014-10-27
4745,31,6957,2014-12-09,2014-10-27
4746,31,6958,2014-12-10,2014-10-27
4747,31,6959,2014-12-11,2014-10-27
4748,31,6960,2014-12-12,2014-10-27
4749,31,6961,2014-12-15,2014-10-28
4750,31,6962,2014-12-16,2014-10-28
4752,31,6963,2014-12-17,2014-10-28
4753,31,6964,2014-12-18,2014-10-28
4754,31,6965,2014-12-19,2014-10-28
4755,31,6966,2014-12-22,2014-11-11
4756,31,6967,2014-12-23,2014-11-11
4761,31,6968,2014-12-24,2014-11-11
4762,31,6969,2014-12-25,2014-11-11
4768,31,6970,2014-12-26,2014-11-11
4769,31,6971,2014-12-29,2014-11-12
4770,31,6972,2014-12-30,2014-11-12
4771,31,6973,2014-12-31,2014-11-12
4772,31,6974,2015-01-01,2014-11-12
4773,31,6975,2015-01-02,2014-11-12
4774,31,6976,2015-01-05,2014-11-18
4775,31,6977,2015-01-06,2014-11-18
4776,31,6978,2015-01-07,2014-11-18
4777,31,6979,2015-01-08,2014-11-18
4778,31,6980,2015-01-09,2014-11-18
4779,31,6981,2015-01-12,2014-11-19
4780,31,6982,2015-01-13,2014-11-19
4781,31,6983,2015-01-14,2014-11-19
4783,31,6984,2015-01-15,2014-11-19
4784,31,6985,2015-01-16,2014-11-19
4785,31,6986,2015-01-19,2014-12-02
4786,31,6987,2015-01-20,2014-12-02
4787,31,6988,2015-01-21,2014-12-02
4789,31,6989,2015-01-22,2014-12-02
4790,31,6990,2015-01-23,2014-12-02
4792,31,6991,2015-01-26,2014-12-03
4794,31,6992,2015-01-27,2014-12-03
4795,31,6993,2015-01-28,2014-12-03
4797,31,6995,2015-01-30,2014-12-03
4798,31,6994,2015-01-29,2014-12-03
4800,31,6996,2015-02-02,"0000-00-00"
4801,31,6997,2015-02-03,"0000-00-00"
4803,31,6998,2015-02-04,"0000-00-00"
4805,31,6999,2015-02-05,"0000-00-00"
4806,31,7000,2015-02-06,"0000-00-00"
4809,31,7001,2015-02-09,"0000-00-00"
4811,31,7002,2015-02-10,"0000-00-00"
4812,31,7003,2015-02-11,"0000-00-00"
4813,31,7005,2015-02-13,"0000-00-00"
4816,31,7006,2015-02-16,"0000-00-00"
4817,31,7007,2015-02-17,"0000-00-00"
4818,31,7004,2015-02-12,"0000-00-00"
4819,31,7008,2015-02-18,"0000-00-00"
4825,31,7011,2015-02-23,2014-12-10
4828,31,7012,2015-02-24,2014-12-10
4829,31,7010,2015-02-20,2014-12-09
4833,31,7013,2015-02-25,2014-12-10
4835,31,7016,2015-03-02,"0000-00-00"
4837,31,7017,2015-03-03,"0000-00-00"
4838,31,7014,2015-02-26,"0000-00-00"
